Datum;Wotag;Stunde;KFZ_R1;KFZ_R2;KFZ_Gesamt
08.08.2023;2;13;221;204;425
08.08.2023;2;14;240;221;461
08.08.2023;2;15;287;264;551
08.08.2023;2;16;324;299;623
08.08.2023;2;17;413;381;794
08.08.2023;2;18;303;280;583
08.08.2023;2;19;190;175;365
08.08.2023;2;20;147;136;283
08.08.2023;2;21;102;94;196
08.08.2023;2;22;82;75;157
08.08.2023;2;23;73;68;141
09.08.2023;3;0;58;53;111
09.08.2023;3;1;34;32;66
09.08.2023;3;2;20;18;38
09.08.2023;3;3;18;16;34
09.08.2023;3;4;25;24;49
09.08.2023;3;5;64;59;123
09.08.2023;3;6;159;147;306
09.08.2023;3;7;302;278;580
09.08.2023;3;8;306;283;589
09.08.2023;3;9;250;231;481
09.08.2023;3;10;214;198;412
09.08.2023;3;11;219;203;422
09.08.2023;3;12;255;235;490
09.08.2023;3;13;258;238;496
09.08.2023;3;14;231;213;444
09.08.2023;3;15;292;269;561
09.08.2023;3;16;322;297;619
09.08.2023;3;17;400;370;770
09.08.2023;3;18;323;298;621
09.08.2023;3;19;213;197;410
09.08.2023;3;20;141;130;271
09.08.2023;3;21;100;93;193
09.08.2023;3;22;88;81;169
09.08.2023;3;23;71;65;136
10.08.2023;4;0;68;62;130
10.08.2023;4;1;36;34;70
10.08.2023;4;2;21;19;40
10.08.2023;4;3;17;15;32
10.08.2023;4;4;27;24;51
10.08.2023;4;5;65;60;125
10.08.2023;4;6;159;147;306
10.08.2023;4;7;297;275;572
10.08.2023;4;8;300;276;576
10.08.2023;4;9;228;210;438
10.08.2023;4;10;209;192;401
10.08.2023;4;11;242;224;466
10.08.2023;4;12;261;240;501
10.08.2023;4;13;245;226;471
10.08.2023;4;14;207;192;399
10.08.2023;4;15;275;254;529
10.08.2023;4;16;346;319;665
10.08.2023;4;17;371;342;713
10.08.2023;4;18;303;280;583
10.08.2023;4;19;200;185;385
10.08.2023;4;20;147;135;282
10.08.2023;4;21;113;104;217
10.08.2023;4;22;92;85;177
10.08.2023;4;23;64;59;123
11.08.2023;5;0;64;60;124
11.08.2023;5;1;34;32;66
11.08.2023;5;2;21;20;41
11.08.2023;5;3;17;16;33
11.08.2023;5;4;25;24;49
11.08.2023;5;5;68;63;131
11.08.2023;5;6;176;163;339
11.08.2023;5;7;297;274;571
11.08.2023;5;8;304;281;585
11.08.2023;5;9;240;222;462
11.08.2023;5;10;212;196;408
11.08.2023;5;11;243;224;467
11.08.2023;5;12;253;234;487
11.08.2023;5;13;232;214;446
11.08.2023;5;14;231;214;445
11.08.2023;5;15;244;226;470
11.08.2023;5;16;333;307;640
11.08.2023;5;17;388;358;746
11.08.2023;5;18;295;272;567
11.08.2023;5;19;224;207;431
11.08.2023;5;20;150;138;288
11.08.2023;5;21;105;96;201
11.08.2023;5;22;81;75;156
11.08.2023;5;23;68;62;130
12.08.2023;6;0;56;52;108
12.08.2023;6;1;27;25;52
12.08.2023;6;2;18;16;34
12.08.2023;6;3;15;14;29
12.08.2023;6;4;19;18;37
12.08.2023;6;5;53;49;102
12.08.2023;6;6;139;128;267
12.08.2023;6;7;265;244;509
12.08.2023;6;8;242;224;466
12.08.2023;6;9;197;181;378
12.08.2023;6;10;194;180;374
12.08.2023;6;11;192;178;370
12.08.2023;6;12;216;200;416
12.08.2023;6;13;215;198;413
12.08.2023;6;14;190;175;365
12.08.2023;6;15;252;232;484
12.08.2023;6;16;284;263;547
12.08.2023;6;17;371;343;714
12.08.2023;6;18;277;255;532
12.08.2023;6;19;180;167;347
12.08.2023;6;20;124;114;238
12.08.2023;6;21;86;79;165
12.08.2023;6;22;71;66;137
12.08.2023;6;23;59;55;114
13.08.2023;7;0;41;37;78
13.08.2023;7;1;21;20;41
13.08.2023;7;2;14;12;26
13.08.2023;7;3;11;11;22
13.08.2023;7;4;17;16;33
13.08.2023;7;5;40;36;76
13.08.2023;7;6;105;97;202
13.08.2023;7;7;207;192;399
13.08.2023;7;8;205;189;394
13.08.2023;7;9;158;146;304
13.08.2023;7;10;127;118;245
13.08.2023;7;11;148;136;284
13.08.2023;7;12;155;144;299
13.08.2023;7;13;147;136;283
13.08.2023;7;14;161;149;310
13.08.2023;7;15;164;151;315
13.08.2023;7;16;200;184;384
13.08.2023;7;17;250;231;481
13.08.2023;7;18;206;191;397
13.08.2023;7;19;140;129;269
13.08.2023;7;20;97;90;187
13.08.2023;7;21;72;66;138
13.08.2023;7;22;49;46;95
13.08.2023;7;23;46;43;89
14.08.2023;1;0;62;57;119
14.08.2023;1;1;35;32;67
14.08.2023;1;2;20;18;38
14.08.2023;1;3;17;15;32
14.08.2023;1;4;25;24;49
14.08.2023;1;5;67;61;128
14.08.2023;1;6;154;142;296
14.08.2023;1;7;314;290;604
14.08.2023;1;8;277;255;532
14.08.2023;1;9;236;217;453
14.08.2023;1;10;217;200;417
14.08.2023;1;11;244;226;470
14.08.2023;1;12;244;225;469
14.08.2023;1;13;241;222;463
14.08.2023;1;14;245;227;472
14.08.2023;1;15;249;230;479
14.08.2023;1;16;345;318;663
14.08.2023;1;17;421;388;809
14.08.2023;1;18;309;286;595
14.08.2023;1;19;197;181;378
14.08.2023;1;20;153;142;295
14.08.2023;1;21;98;91;189
14.08.2023;1;22;83;76;159
14.08.2023;1;23;67;61;128
15.08.2023;2;0;65;60;125
15.08.2023;2;1;32;30;62
15.08.2023;2;2;20;19;39
15.08.2023;2;3;17;15;32
15.08.2023;2;4;27;24;51
15.08.2023;2;5;70;64;134
15.08.2023;2;6;154;143;297
15.08.2023;2;7;318;294;612
15.08.2023;2;8;277;255;532
15.08.2023;2;9;242;223;465
15.08.2023;2;10;199;184;383
15.08.2023;2;11;222;205;427
15.08.2023;2;12;243;225;468
15.08.2023;2;13;229;211;440
15.08.2023;2;14;233;216;449
15.08.2023;2;15;278;257;535
15.08.2023;2;16;334;309;643
15.08.2023;2;17;374;346;720
15.08.2023;2;18;325;300;625
15.08.2023;2;19;209;192;401
15.08.2023;2;20;155;143;298
15.08.2023;2;21;101;93;194
15.08.2023;2;22;77;71;148
15.08.2023;2;23;67;61;128
16.08.2023;3;0;67;61;128
16.08.2023;3;1;34;31;65
16.08.2023;3;2;21;19;40
16.08.2023;3;3;16;15;31
16.08.2023;3;4;27;25;52
16.08.2023;3;5;59;55;114
16.08.2023;3;6;161;149;310
16.08.2023;3;7;322;298;620
16.08.2023;3;8;265;245;510
16.08.2023;3;9;244;226;470
16.08.2023;3;10;215;199;414
16.08.2023;3;11;240;222;462
16.08.2023;3;12;258;238;496
16.08.2023;3;13;228;210;438
16.08.2023;3;14;218;201;419
16.08.2023;3;15;270;249;519
16.08.2023;3;16;318;294;612
16.08.2023;3;17;411;379;790
16.08.2023;3;18;326;301;627
16.08.2023;3;19;225;207;432
16.08.2023;3;20;149;138;287
16.08.2023;3;21;109;101;210
16.08.2023;3;22;82;76;158
16.08.2023;3;23;66;60;126
17.08.2023;4;0;64;59;123
17.08.2023;4;1;33;30;63
17.08.2023;4;2;21;20;41
17.08.2023;4;3;16;14;30
17.08.2023;4;4;24;22;46
17.08.2023;4;5;64;60;124
17.08.2023;4;6;175;161;336
17.08.2023;4;7;298;275;573
17.08.2023;4;8;302;279;581
17.08.2023;4;9;224;206;430
17.08.2023;4;10;209;193;402
17.08.2023;4;11;246;227;473
17.08.2023;4;12;261;241;502
17.08.2023;4;13;239;221;460
17.08.2023;4;14;252;232;484
17.08.2023;4;15;262;242;504
17.08.2023;4;16;318;293;611
17.08.2023;4;17;387;357;744
17.08.2023;4;18;309;286;595
17.08.2023;4;19;185;170;355
17.08.2023;4;20;145;133;278
17.08.2023;4;21;101;94;195
17.08.2023;4;22;87;80;167
17.08.2023;4;23;68;63;131
18.08.2023;5;0;61;56;117
18.08.2023;5;1;34;32;66
18.08.2023;5;2;22;20;42
18.08.2023;5;3;16;15;31
18.08.2023;5;4;24;23;47
18.08.2023;5;5;56;51;107
18.08.2023;5;6;158;146;304
18.08.2023;5;7;302;278;580
18.08.2023;5;8;294;271;565
18.08.2023;5;9;219;202;421
18.08.2023;5;10;204;188;392
18.08.2023;5;11;216;199;415
18.08.2023;5;12;253;233;486
18.08.2023;5;13;235;216;451
18.08.2023;5;14;235;216;451
18.08.2023;5;15;272;251;523
18.08.2023;5;16;308;285;593
18.08.2023;5;17;389;359;748
18.08.2023;5;18;307;283;590
18.08.2023;5;19;205;189;394
18.08.2023;5;20;147;135;282
18.08.2023;5;21;112;103;215
18.08.2023;5;22;87;80;167
18.08.2023;5;23;63;59;122
19.08.2023;6;0;55;51;106
19.08.2023;6;1;29;27;56
19.08.2023;6;2;17;16;33
19.08.2023;6;3;15;13;28
19.08.2023;6;4;21;20;41
19.08.2023;6;5;49;46;95
19.08.2023;6;6;145;134;279
19.08.2023;6;7;269;249;518
19.08.2023;6;8;246;227;473
19.08.2023;6;9;195;180;375
19.08.2023;6;10;171;158;329
19.08.2023;6;11;201;186;387
19.08.2023;6;12;213;196;409
19.08.2023;6;13;197;182;379
19.08.2023;6;14;199;183;382
19.08.2023;6;15;217;201;418
19.08.2023;6;16;271;251;522
19.08.2023;6;17;303;280;583
19.08.2023;6;18;274;253;527
19.08.2023;6;19;167;154;321
19.08.2023;6;20;125;116;241
19.08.2023;6;21;90;84;174
19.08.2023;6;22;73;68;141
19.08.2023;6;23;54;49;103
20.08.2023;7;0;41;37;78
20.08.2023;7;1;23;22;45
20.08.2023;7;2;15;13;28
20.08.2023;7;3;11;11;22
20.08.2023;7;4;17;15;32
20.08.2023;7;5;38;36;74
20.08.2023;7;6;112;104;216
20.08.2023;7;7;202;187;389
20.08.2023;7;8;196;180;376
20.08.2023;7;9;145;133;278
20.08.2023;7;10;135;124;259
20.08.2023;7;11;151;139;290
20.08.2023;7;12;165;152;317
20.08.2023;7;13;153;141;294
20.08.2023;7;14;145;134;279
20.08.2023;7;15;165;152;317
20.08.2023;7;16;235;217;452
20.08.2023;7;17;293;271;564
20.08.2023;7;18;209;192;401
20.08.2023;7;19;127;117;244
20.08.2023;7;20;92;84;176
20.08.2023;7;21;70;64;134
20.08.2023;7;22;58;53;111
20.08.2023;7;23;41;38;79
21.08.2023;1;0;62;58;120
21.08.2023;1;1;34;31;65
21.08.2023;1;2;22;20;42
21.08.2023;1;3;17;15;32
21.08.2023;1;4;23;21;44
21.08.2023;1;5;64;60;124
21.08.2023;1;6;177;163;340
21.08.2023;1;7;312;288;600
21.08.2023;1;8;298;276;574
21.08.2023;1;9;225;207;432
21.08.2023;1;10;200;185;385
21.08.2023;1;11;242;223;465
21.08.2023;1;12;256;236;492
21.08.2023;1;13;236;217;453
21.08.2023;1;14;247;228;475
21.08.2023;1;15;257;238;495
21.08.2023;1;16;325;300;625
21.08.2023;1;17;405;373;778
21.08.2023;1;18;305;281;586
21.08.2023;1;19;217;201;418
21.08.2023;1;20;145;134;279
21.08.2023;1;21;99;92;191
21.08.2023;1;22;84;77;161
21.08.2023;1;23;68;62;130
22.08.2023;2;0;66;60;126
22.08.2023;2;1;34;32;66
22.08.2023;2;2;21;20;41
22.08.2023;2;3;17;16;33
22.08.2023;2;4;25;23;48
22.08.2023;2;5;60;56;116
22.08.2023;2;6;170;156;326
22.08.2023;2;7;308;285;593
22.08.2023;2;8;317;293;610
22.08.2023;2;9;245;227;472
22.08.2023;2;10;216;199;415
22.08.2023;2;11;234;216;450
22.08.2023;2;12;250;230;480
22.08.2023;2;13;215;199;414
22.08.2023;2;14;227;210;437
22.08.2023;2;15;273;252;525
22.08.2023;2;16;338;312;650
22.08.2023;2;17;411;379;790
22.08.2023;2;18;328;303;631
22.08.2023;2;19;202;186;388
22.08.2023;2;20;141;131;272
22.08.2023;2;21;112;104;216
22.08.2023;2;22;87;80;167
22.08.2023;2;23;66;60;126
23.08.2023;3;0;62;58;120
23.08.2023;3;1;33;31;64
23.08.2023;3;2;21;19;40
23.08.2023;3;3;17;16;33
23.08.2023;3;4;28;26;54
23.08.2023;3;5;63;59;122
23.08.2023;3;6;173;159;332
23.08.2023;3;7;287;265;552
23.08.2023;3;8;285;264;549
23.08.2023;3;9;244;225;469
23.08.2023;3;10;213;197;410
23.08.2023;3;11;179;166;345
23.08.2023;3;12;259;239;498
23.08.2023;3;13;252;232;484
23.08.2023;3;14;207;191;398
23.08.2023;3;15;292;270;562
23.08.2023;3;16;288;266;554
23.08.2023;3;17;420;388;808
23.08.2023;3;18;314;289;603
23.08.2023;3;19;185;170;355
23.08.2023;3;20;150;138;288
23.08.2023;3;21;110;102;212
23.08.2023;3;22;85;79;164
23.08.2023;3;23;69;63;132
24.08.2023;4;0;61;57;118
24.08.2023;4;1;30;28;58
24.08.2023;4;2;22;20;42
24.08.2023;4;3;18;17;35
24.08.2023;4;4;27;24;51
24.08.2023;4;5;57;52;109
24.08.2023;4;6;154;143;297
24.08.2023;4;7;300;277;577
24.08.2023;4;8;269;249;518
24.08.2023;4;9;230;213;443
24.08.2023;4;10;213;197;410
24.08.2023;4;11;213;197;410
24.08.2023;4;12;261;240;501
24.08.2023;4;13;237;218;455
24.08.2023;4;14;224;206;430
24.08.2023;4;15;269;249;518
24.08.2023;4;16;302;278;580
24.08.2023;4;17;395;364;759
24.08.2023;4;18;314;289;603
24.08.2023;4;19;211;194;405
24.08.2023;4;20;149;138;287
24.08.2023;4;21;106;97;203
24.08.2023;4;22;83;76;159
24.08.2023;4;23;68;62;130
25.08.2023;5;0;66;61;127
25.08.2023;5;1;33;31;64
25.08.2023;5;2;21;20;41
25.08.2023;5;3;17;15;32
25.08.2023;5;4;24;23;47
25.08.2023;5;5;64;60;124
25.08.2023;5;6;163;150;313
25.08.2023;5;7;319;295;614
25.08.2023;5;8;293;270;563
25.08.2023;5;9;226;209;435
25.08.2023;5;10;205;190;395
25.08.2023;5;11;224;207;431
25.08.2023;5;12;230;213;443
25.08.2023;5;13;234;216;450
25.08.2023;5;14;232;215;447
25.08.2023;5;15;283;262;545
25.08.2023;5;16;326;300;626
25.08.2023;5;17;439;406;845
25.08.2023;5;18;307;284;591
25.08.2023;5;19;200;184;384
25.08.2023;5;20;139;128;267
25.08.2023;5;21;96;88;184
25.08.2023;5;22;90;83;173
25.08.2023;5;23;71;66;137
26.08.2023;6;0;55;51;106
26.08.2023;6;1;27;25;52
26.08.2023;6;2;19;18;37
26.08.2023;6;3;14;13;27
26.08.2023;6;4;21;19;40
26.08.2023;6;5;57;53;110
26.08.2023;6;6;147;135;282
26.08.2023;6;7;296;273;569
26.08.2023;6;8;252;232;484
26.08.2023;6;9;191;177;368
26.08.2023;6;10;172;159;331
26.08.2023;6;11;177;164;341
26.08.2023;6;12;210;194;404
26.08.2023;6;13;206;191;397
26.08.2023;6;14;201;186;387
26.08.2023;6;15;231;213;444
26.08.2023;6;16;270;249;519
26.08.2023;6;17;345;318;663
26.08.2023;6;18;280;258;538
26.08.2023;6;19;181;168;349
26.08.2023;6;20;125;116;241
26.08.2023;6;21;85;79;164
26.08.2023;6;22;74;69;143
26.08.2023;6;23;48;44;92
27.08.2023;7;0;42;38;80
27.08.2023;7;1;24;23;47
27.08.2023;7;2;12;12;24
27.08.2023;7;3;11;10;21
27.08.2023;7;4;16;15;31
27.08.2023;7;5;40;37;77
27.08.2023;7;6;114;106;220
27.08.2023;7;7;209;192;401
27.08.2023;7;8;191;177;368
27.08.2023;7;9;155;144;299
27.08.2023;7;10;136;125;261
27.08.2023;7;11;173;160;333
27.08.2023;7;12;164;152;316
27.08.2023;7;13;151;139;290
27.08.2023;7;14;137;126;263
27.08.2023;7;15;172;158;330
27.08.2023;7;16;230;212;442
27.08.2023;7;17;243;225;468
27.08.2023;7;18;182;168;350
27.08.2023;7;19;136;126;262
27.08.2023;7;20;101;94;195
27.08.2023;7;21;68;63;131
27.08.2023;7;22;54;49;103
27.08.2023;7;23;40;36;76
28.08.2023;1;0;64;59;123
28.08.2023;1;1;34;32;66
28.08.2023;1;2;19;18;37
28.08.2023;1;3;18;16;34
28.08.2023;1;4;26;24;50
28.08.2023;1;5;66;61;127
28.08.2023;1;6;172;159;331
28.08.2023;1;7;323;299;622
28.08.2023;1;8;300;277;577
28.08.2023;1;9;240;221;461
28.08.2023;1;10;190;175;365
28.08.2023;1;11;213;196;409
28.08.2023;1;12;241;223;464
28.08.2023;1;13;228;211;439
28.08.2023;1;14;235;216;451
28.08.2023;1;15;276;255;531
28.08.2023;1;16;353;326;679
28.08.2023;1;17;424;392;816
28.08.2023;1;18;300;276;576
28.08.2023;1;19;212;195;407
28.08.2023;1;20;140;129;269
28.08.2023;1;21;103;96;199
28.08.2023;1;22;85;78;163
28.08.2023;1;23;56;51;107
29.08.2023;2;0;70;65;135
29.08.2023;2;1;34;32;66
29.08.2023;2;2;20;19;39
29.08.2023;2;3;18;17;35
29.08.2023;2;4;24;23;47
29.08.2023;2;5;63;58;121
29.08.2023;2;6;163;151;314
29.08.2023;2;7;340;313;653
29.08.2023;2;8;291;269;560
29.08.2023;2;9;231;214;445
29.08.2023;2;10;222;204;426
29.08.2023;2;11;237;218;455
29.08.2023;2;12;250;231;481
29.08.2023;2;13;243;224;467
29.08.2023;2;14;259;239;498
29.08.2023;2;15;276;255;531
29.08.2023;2;16;336;311;647
29.08.2023;2;17;405;373;778
29.08.2023;2;18;334;308;642
29.08.2023;2;19;203;187;390
29.08.2023;2;20;144;133;277
29.08.2023;2;21;96;89;185
29.08.2023;2;22;79;72;151
29.08.2023;2;23;65;60;125
30.08.2023;3;0;62;58;120
30.08.2023;3;1;36;34;70
30.08.2023;3;2;21;20;41
30.08.2023;3;3;16;15;31
30.08.2023;3;4;24;22;46
30.08.2023;3;5;67;62;129
30.08.2023;3;6;177;163;340
30.08.2023;3;7;314;290;604
30.08.2023;3;8;286;264;550
30.08.2023;3;9;243;224;467
30.08.2023;3;10;199;183;382
30.08.2023;3;11;235;216;451
30.08.2023;3;12;279;258;537
30.08.2023;3;13;232;215;447
30.08.2023;3;14;221;204;425
30.08.2023;3;15;277;256;533
30.08.2023;3;16;327;301;628
30.08.2023;3;17;373;345;718
30.08.2023;3;18;324;300;624
30.08.2023;3;19;220;204;424
30.08.2023;3;20;144;133;277
30.08.2023;3;21;102;95;197
30.08.2023;3;22;80;73;153
30.08.2023;3;23;67;61;128
31.08.2023;4;0;61;56;117
31.08.2023;4;1;32;29;61
31.08.2023;4;2;23;21;44
31.08.2023;4;3;17;16;33
31.08.2023;4;4;26;24;50
31.08.2023;4;5;66;60;126
31.08.2023;4;6;174;160;334
31.08.2023;4;7;307;283;590
31.08.2023;4;8;296;274;570
31.08.2023;4;9;227;209;436
31.08.2023;4;10;214;197;411
31.08.2023;4;11;234;216;450
31.08.2023;4;12;246;227;473
31.08.2023;4;13;215;198;413
31.08.2023;4;14;231;214;445
31.08.2023;4;15;269;248;517
31.08.2023;4;16;303;279;582
31.08.2023;4;17;411;380;791
31.08.2023;4;18;329;303;632
31.08.2023;4;19;236;217;453
31.08.2023;4;20;144;132;276
31.08.2023;4;21;102;94;196
31.08.2023;4;22;79;73;152
31.08.2023;4;23;68;62;130
01.09.2023;5;0;63;59;122
01.09.2023;5;1;32;30;62
01.09.2023;5;2;21;19;40
01.09.2023;5;3;15;14;29
01.09.2023;5;4;26;24;50
01.09.2023;5;5;60;56;116
01.09.2023;5;6;167;154;321
01.09.2023;5;7;291;269;560
01.09.2023;5;8;284;262;546
01.09.2023;5;9;227;209;436
01.09.2023;5;10;209;193;402
01.09.2023;5;11;236;217;453
01.09.2023;5;12;269;248;517
01.09.2023;5;13;238;220;458
01.09.2023;5;14;241;222;463
01.09.2023;5;15;291;269;560
01.09.2023;5;16;344;317;661
01.09.2023;5;17;400;370;770
01.09.2023;5;18;329;304;633
01.09.2023;5;19;220;203;423
01.09.2023;5;20;151;139;290
01.09.2023;5;21;97;89;186
01.09.2023;5;22;80;74;154
01.09.2023;5;23;66;61;127
02.09.2023;6;0;55;51;106
02.09.2023;6;1;29;26;55
02.09.2023;6;2;19;17;36
02.09.2023;6;3;15;14;29
02.09.2023;6;4;22;21;43
02.09.2023;6;5;57;52;109
02.09.2023;6;6;135;124;259
02.09.2023;6;7;273;252;525
02.09.2023;6;8;241;223;464
02.09.2023;6;9;179;166;345
02.09.2023;6;10;175;162;337
02.09.2023;6;11;209;192;401
02.09.2023;6;12;218;201;419
02.09.2023;6;13;215;199;414
02.09.2023;6;14;197;182;379
02.09.2023;6;15;259;239;498
02.09.2023;6;16;287;264;551
02.09.2023;6;17;342;315;657
02.09.2023;6;18;250;230;480
02.09.2023;6;19;188;173;361
02.09.2023;6;20;121;112;233
02.09.2023;6;21;86;79;165
02.09.2023;6;22;75;70;145
02.09.2023;6;23;60;56;116
03.09.2023;7;0;43;40;83
03.09.2023;7;1;21;20;41
03.09.2023;7;2;14;12;26
03.09.2023;7;3;11;10;21
03.09.2023;7;4;17;16;33
03.09.2023;7;5;44;40;84
03.09.2023;7;6;111;102;213
03.09.2023;7;7;224;206;430
03.09.2023;7;8;199;183;382
03.09.2023;7;9;148;136;284
03.09.2023;7;10;141;131;272
03.09.2023;7;11;162;150;312
03.09.2023;7;12;179;166;345
03.09.2023;7;13;158;146;304
03.09.2023;7;14;150;138;288
03.09.2023;7;15;175;161;336
03.09.2023;7;16;224;206;430
03.09.2023;7;17;282;261;543
03.09.2023;7;18;208;192;400
03.09.2023;7;19;139;128;267
03.09.2023;7;20;95;88;183
03.09.2023;7;21;67;61;128
03.09.2023;7;22;54;50;104
03.09.2023;7;23;44;40;84
04.09.2023;1;0;68;63;131
04.09.2023;1;1;33;31;64
04.09.2023;1;2;21;19;40
04.09.2023;1;3;16;15;31
04.09.2023;1;4;26;24;50
04.09.2023;1;5;67;62;129
04.09.2023;1;6;181;167;348
04.09.2023;1;7;317;292;609
04.09.2023;1;8;301;278;579
04.09.2023;1;9;228;211;439
04.09.2023;1;10;214;198;412
04.09.2023;1;11;233;216;449
04.09.2023;1;12;252;232;484
04.09.2023;1;13;231;214;445
04.09.2023;1;14;235;217;452
04.09.2023;1;15;268;247;515
04.09.2023;1;16;330;305;635
04.09.2023;1;17;435;402;837
04.09.2023;1;18;356;328;684
04.09.2023;1;19;197;181;378
04.09.2023;1;20;137;127;264
04.09.2023;1;21;99;92;191
04.09.2023;1;22;83;77;160
04.09.2023;1;23;70;64;134
05.09.2023;2;0;64;60;124
05.09.2023;2;1;34;31;65
05.09.2023;2;2;21;20;41
05.09.2023;2;3;16;15;31
05.09.2023;2;4;25;23;48
05.09.2023;2;5;62;58;120
05.09.2023;2;6;154;142;296
05.09.2023;2;7;295;273;568
05.09.2023;2;8;276;255;531
05.09.2023;2;9;239;220;459
05.09.2023;2;10;212;195;407
05.09.2023;2;11;237;219;456
05.09.2023;2;12;228;210;438
05.09.2023;2;13;213;196;409
05.09.2023;2;14;238;219;457
05.09.2023;2;15;234;216;450
05.09.2023;2;16;355;327;682
05.09.2023;2;17;365;336;701
05.09.2023;2;18;327;301;628
05.09.2023;2;19;200;184;384
05.09.2023;2;20;154;142;296
05.09.2023;2;21;121;112;233
05.09.2023;2;22;74;68;142
05.09.2023;2;23;69;64;133
06.09.2023;3;0;57;53;110
06.09.2023;3;1;34;32;66
06.09.2023;3;2;21;19;40
06.09.2023;3;3;17;15;32
06.09.2023;3;4;24;22;46
06.09.2023;3;5;65;60;125
06.09.2023;3;6;155;143;298
06.09.2023;3;7;333;307;640
06.09.2023;3;8;287;264;551
06.09.2023;3;9;214;197;411
06.09.2023;3;10;226;208;434
06.09.2023;3;11;229;212;441
06.09.2023;3;12;275;253;528
06.09.2023;3;13;244;225;469
06.09.2023;3;14;220;204;424
06.09.2023;3;15;270;250;520
06.09.2023;3;16;336;311;647
06.09.2023;3;17;432;398;830
06.09.2023;3;18;320;296;616
06.09.2023;3;19;211;194;405
06.09.2023;3;20;145;133;278
06.09.2023;3;21;104;96;200
06.09.2023;3;22;89;82;171
06.09.2023;3;23;67;62;129
07.09.2023;4;0;61;57;118
07.09.2023;4;1;32;30;62
07.09.2023;4;2;20;19;39
07.09.2023;4;3;16;14;30
07.09.2023;4;4;24;22;46
07.09.2023;4;5;68;62;130
07.09.2023;4;6;165;153;318
07.09.2023;4;7;324;300;624
07.09.2023;4;8;256;237;493
07.09.2023;4;9;237;218;455
07.09.2023;4;10;207;192;399
07.09.2023;4;11;224;207;431
07.09.2023;4;12;253;234;487
07.09.2023;4;13;224;207;431
07.09.2023;4;14;205;190;395
07.09.2023;4;15;284;262;546
07.09.2023;4;16;339;312;651
07.09.2023;4;17;395;364;759
07.09.2023;4;18;298;276;574
07.09.2023;4;19;193;179;372
07.09.2023;4;20;148;136;284
07.09.2023;4;21;113;104;217
07.09.2023;4;22;84;78;162
07.09.2023;4;23;62;58;120
08.09.2023;5;0;63;59;122
08.09.2023;5;1;33;31;64
08.09.2023;5;2;22;20;42
08.09.2023;5;3;17;16;33
08.09.2023;5;4;21;20;41
08.09.2023;5;5;64;60;124
08.09.2023;5;6;159;146;305
08.09.2023;5;7;291;269;560
08.09.2023;5;8;290;267;557
08.09.2023;5;9;235;216;451
08.09.2023;5;10;192;177;369
08.09.2023;5;11;238;220;458
08.09.2023;5;12;261;240;501
08.09.2023;5;13;230;213;443
08.09.2023;5;14;220;203;423
08.09.2023;5;15;258;239;497
08.09.2023;5;16;352;324;676
08.09.2023;5;17;371;342;713
08.09.2023;5;18;330;305;635
08.09.2023;5;19;207;192;399
08.09.2023;5;20;146;134;280
08.09.2023;5;21;96;88;184
08.09.2023;5;22;83;77;160
08.09.2023;5;23;69;64;133
09.09.2023;6;0;50;46;96
09.09.2023;6;1;29;27;56
09.09.2023;6;2;18;16;34
09.09.2023;6;3;14;12;26
09.09.2023;6;4;22;21;43
09.09.2023;6;5;47;44;91
09.09.2023;6;6;145;133;278
09.09.2023;6;7;288;266;554
09.09.2023;6;8;267;246;513
09.09.2023;6;9;199;184;383
09.09.2023;6;10;175;161;336
09.09.2023;6;11;189;175;364
09.09.2023;6;12;210;194;404
09.09.2023;6;13;201;185;386
09.09.2023;6;14;188;173;361
09.09.2023;6;15;240;221;461
09.09.2023;6;16;315;290;605
09.09.2023;6;17;340;314;654
09.09.2023;6;18;249;229;478
09.09.2023;6;19;166;153;319
09.09.2023;6;20;129;119;248
09.09.2023;6;21;88;82;170
09.09.2023;6;22;74;69;143
09.09.2023;6;23;55;51;106
10.09.2023;7;0;43;39;82
10.09.2023;7;1;21;20;41
10.09.2023;7;2;13;12;25
10.09.2023;7;3;10;10;20
10.09.2023;7;4;15;14;29
10.09.2023;7;5;45;41;86
10.09.2023;7;6;108;100;208
10.09.2023;7;7;210;194;404
10.09.2023;7;8;185;171;356
10.09.2023;7;9;141;131;272
10.09.2023;7;10;134;124;258
10.09.2023;7;11;158;145;303
10.09.2023;7;12;159;146;305
10.09.2023;7;13;143;132;275
10.09.2023;7;14;151;139;290
10.09.2023;7;15;181;167;348
10.09.2023;7;16;235;217;452
10.09.2023;7;17;265;245;510
10.09.2023;7;18;210;194;404
10.09.2023;7;19;141;130;271
10.09.2023;7;20;89;83;172
10.09.2023;7;21;64;60;124
10.09.2023;7;22;51;48;99
10.09.2023;7;23;41;37;78
11.09.2023;1;0;65;60;125
11.09.2023;1;1;34;31;65
11.09.2023;1;2;21;19;40
11.09.2023;1;3;15;13;28
11.09.2023;1;4;28;25;53
11.09.2023;1;5;60;55;115
11.09.2023;1;6;184;170;354
11.09.2023;1;7;291;268;559
11.09.2023;1;8;281;259;540
11.09.2023;1;9;204;189;393
11.09.2023;1;10;213;196;409
11.09.2023;1;11;217;201;418
11.09.2023;1;12;237;219;456
11.09.2023;1;13;214;198;412
11.09.2023;1;14;239;220;459
11.09.2023;1;15;281;260;541
11.09.2023;1;16;365;336;701
11.09.2023;1;17;387;358;745
